647121051	20160415	201604	2016	2016.2877	YEMMOSUAF	YEMEN	YEM			MOS		UAF													0	195	195	19	4	-10.0	8	1	8	-4.09270216962525	4	Ahmed Rashid, Taizz, Yemen	YM	YM25	32988	13.45	43.75	-3182367	0								4	Ahmed Rashid, Taizz, Yemen	YM	YM25	32988	13.45	43.75	-3182367	20170415233000	http://www.heraldscotland.com/news/15227254.Trump_and_Kim_take_the_world_to_the_brink/
647121052	20170316	201703	2017	2017.2082											KOR	SOUTH KOREA	KOR								0	080	080	08	2	5.0	2	1	2	-1.99261992619926	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20170415233000	http://www.arabnews.com/node/1085291/world
647121053	20170316	201703	2017	2017.2082	GBR	UNITED KINGDOM	GBR								USA	UTAH	USA								1	042	042	04	1	1.9	2	1	2	-1.38613861386138	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	West Bountiful, Utah, United States	US	USUT		40.8938	-111.902	1447113	20170415233000	http://www.sltrib.com/home/5180919-155/london-terror-victim-melissa-cochran-returns
647121054	20170316	201703	2017	2017.2082	GBR	UNITED KINGDOM	GBR								USA	UTAH	USA								1	042	042	04	1	1.9	2	1	2	-1.38613861386138	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20170415233000	http://www.sltrib.com/home/5180919-155/london-terror-victim-melissa-cochran-returns
647121055	20170316	201703	2017	2017.2082	USA	UTAH	USA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-1.38613861386138	2	Utah, United States	US	USUT		40.1135	-111.854	UT	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	West Bountiful, Utah, United States	US	USUT		40.8938	-111.902	1447113	20170415233000	http://www.sltrib.com/home/5180919-155/london-terror-victim-melissa-cochran-returns
647121056	20170408	201704	2017	2017.2685											SYR	SYRIA	SYR								1	111	111	11	3	-2.0	6	1	6	-7.23140495867768	0								4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20170415233000	http://www.express.co.uk/news/world/792404/Boris-Johnson-Russia-Syria-chemical-attack-Assad-Donald-Trump-US-air-strike
647121057	20170408	201704	2017	2017.2685	GBR	UNITED KINGDOM	GBR								MED	MEDIA						MED			1	020	020	02	1	3.0	4	1	4	1.22699386503068	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	20170415233000	https://www.thetimes.co.uk/edition/scotland/i-have-found-my-flight-i-just-cannot-bring-myself-to-book-the-ticket-cwp2tnsj7
647121058	20170408	201704	2017	2017.2685	GOV	CABINET						GOV			IRL	IRELAND	IRL								1	160	160	16	4	-4.0	5	1	5	-2.74725274725275	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20170415233000	https://www.thetimes.co.uk/edition/ireland/garda-siochana-pays-for-being-a-law-unto-itself-h96rhs3lj
647121059	20170408	201704	2017	2017.2685	GOV	PRESIDENT						GOV			PRK	NORTH KOREA	PRK								1	130	130	13	3	-4.4	4	1	4	-2.08711433756806	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20170415233000	http://www.express.co.uk/news/world/792421/north-korea-new-missiles-trump-stand-off
647121060	20170408	201704	2017	2017.2685	KORGOV	SOUTH KOREA	KOR					GOV			KOR	SOUTH KOREA	KOR								1	130	130	13	3	-4.4	1	1	1	-2.08711433756806	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20170415233000	http://www.express.co.uk/news/world/792421/north-korea-new-missiles-trump-stand-off
647121061	20170408	201704	2017	2017.2685	MED	MEDIA						MED			GBR	GLASGOW	GBR								1	020	020	02	1	3.0	6	1	6	1.22699386503068	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	20170415233000	https://www.thetimes.co.uk/edition/scotland/i-have-found-my-flight-i-just-cannot-bring-myself-to-book-the-ticket-cwp2tnsj7
647121062	20170408	201704	2017	2017.2685	SYRGOV	SYRIA	SYR					GOV			GOV	FOREIGN SECRETARY						GOV			1	112	112	11	3	-2.0	1	1	1	-7.23140495867768	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20170415233000	http://www.express.co.uk/news/world/792404/Boris-Johnson-Russia-Syria-chemical-attack-Assad-Donald-Trump-US-air-strike
647121063	20170408	201704	2017	2017.2685	USA	UNITED STATES	USA								BUS	AIRLINE						BUS			1	080	080	08	2	5.0	2	1	2	0.8695652173913	4	Beaconsfield, Buckinghamshire, United Kingdom	UK	UKB9	40114	51.6	-0.633333	-2589471	4	Beaconsfield, Buckinghamshire, United Kingdom	UK	UKB9	40114	51.6	-0.633333	-2589471	4	Beaconsfield, Buckinghamshire, United Kingdom	UK	UKB9	40114	51.6	-0.633333	-2589471	20170415233000	https://www.dailymercury.com.au/news/united-airlines-adds-insult-injury-beaten-passenge/3167094/
647121064	20170408	201704	2017	2017.2685	USA	MARYLAND	USA								NGA	LAGOS	NGA								1	173	173	17	4	-5.0	8	1	8	7.20720720720721	4	Lagos Island, Lagos, Nigeria	NI	NI05	191416	6.45444	3.39194	-2017359	4	Lagos Island, Lagos, Nigeria	NI	NI05	191416	6.45444	3.39194	-2017359	4	Lagos Island, Lagos, Nigeria	NI	NI05	191416	6.45444	3.39194	-2017359	20170415233000	http://tribuneonlineng.com/nigeria-carnival-us-exhibition-holds/
647121065	20170414	201704	2017	2017.2849											sco	SCOTTISH			sco						1	112	112	11	3	-2.0	10	1	10	-9.41176470588231	0								1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20170415233000	https://www.thetimes.co.uk/edition/scotland/davidson-must-tackle-extremism-26xd62dpn
647121066	20170414	201704	2017	2017.2849	GBR	UNITED KINGDOM	GBR								sco	SCOTTISH			sco						1	020	020	02	1	3.0	4	1	4	-9.41176470588231	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20170415233000	https://www.thetimes.co.uk/edition/scotland/davidson-must-tackle-extremism-26xd62dpn
647121067	20170414	201704	2017	2017.2849	GOV	FOREIGN MINIST						GOV													1	110	110	11	3	-2.0	8	1	8	0	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Khan Sheikhoun, Idlib, Syria	SY	SY12	26362	35.4406	36.65	-2543610	20170415233000	http://thepeninsulaqatar.com/article/16/04/2017/Syria-chemical-attack-Qatar-and-Russia-agree-on-probe
647121068	20170415	201704	2017	2017.2877											AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	4	1	4	-4.09270216962525	0								1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20170415233000	http://www.heraldscotland.com/news/15227254.Trump_and_Kim_take_the_world_to_the_brink/
647121069	20170415	201704	2017	2017.2877											AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	1	1	1	-4.09270216962525	0								1	Kuwait	KU	KU		29.3375	47.6581	KU	1	Kuwait	KU	KU		29.3375	47.6581	KU	20170415233000	http://www.heraldscotland.com/news/15227254.Trump_and_Kim_take_the_world_to_the_brink/
647121070	20170415	201704	2017	2017.2877											AFR	AFRICA	AFR								0	035	035	03	1	7.0	2	1	2	0.55632823365786	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20170415233000	http://www.timeslive.co.za/sundaytimes/stnews/2017/04/16/English-now-sole-official-court-language
647121071	20170415	201704	2017	2017.2877											AFR	AFRICA	AFR								0	040	040	04	1	1.0	4	1	4	-1.82370820668693	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20170415233000	http://www.timeslive.co.za/sundaytimes/businesstimes/2017/04/16/Gigaba-man-nationalise-banks-insurers-mines1
647121072	20170415	201704	2017	2017.2877											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	-7.52032520325203	0								4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	4	Sun City, North-West, South Africa	SF	SF10	77346	-25.3464	27.0973	-1288281	20170415233000	http://www.timeslive.co.za/sundaytimes/businesstimes/opinion/2017/04/16/Dont-let-gambling-ruin-your-life
647121073	20170415	201704	2017	2017.2877											AGR	FARMER						AGR			0	043	043	04	1	2.8	4	1	4	-4.67625899280576	0								4	Lahun, Al Fayyum, Egypt	EG	EG04	65350	29.2107	30.9789	-290463	4	Lahun, Al Fayyum, Egypt	EG	EG04	65350	29.2107	30.9789	-290463	20170415233000	http://www.correspondents.org/node/2656
647121074	20170415	201704	2017	2017.2877											AGR	FARMER						AGR			0	043	043	04	1	2.8	1	1	1	-4.67625899280576	0								4	Lahun, Al Fayyum, Egypt	EG	EG04	65350	29.2107	30.9789	-290463	4	Tamiya, Al Fayyum, Egypt	EG	EG04	65350	29.4764	30.9612	-303855	20170415233000	http://www.correspondents.org/node/2656
647121075	20170415	201704	2017	2017.2877											BGD	BANGLADESHI	BGD								0	042	042	04	1	1.9	1	1	1	0.6585136406397	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	Pakistan	PK	PK		30	70	PK	20170415233000	https://telanganatoday.news/campaign-of-camaraderie
647121076	20170415	201704	2017	2017.2877											BGD	BANGLADESHI	BGD								0	042	042	04	1	1.9	1	1	1	0.6585136406397	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20170415233000	https://telanganatoday.news/campaign-of-camaraderie
647121077	20170415	201704	2017	2017.2877											BUS	BUSINESS						BUS			0	014	014	01	1	0.0	10	1	10	3.94265232974911	0								4	Guizhou, Hubei, China	CH	CH12	13129	31.0167	110.583	-1907618	4	Guizhou, Hubei, China	CH	CH12	13129	31.0167	110.583	-1907618	20170415233000	http://english.qianlong.com/2017/0414/1603440.shtml
647121078	20170415	201704	2017	2017.2877											BUS	LANDLORD						BUS			0	042	042	04	1	1.9	6	1	6	-4.63576158940397	0								4	Ikorodu, Lagos, Nigeria	NI	NI05	22931	6.61548	3.50867	-2011584	4	Ikorodu, Lagos, Nigeria	NI	NI05	22931	6.61548	3.50867	-2011584	20170415233000	http://www.vanguardngr.com/2017/04/finished-boys-rescued-landlords-people-ikorodu-dpo/
647121079	20170415	201704	2017	2017.2877											BUS	LANDLORD						BUS			0	042	042	04	1	1.9	4	1	4	-4.63576158940397	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20170415233000	http://www.vanguardngr.com/2017/04/finished-boys-rescued-landlords-people-ikorodu-dpo/
647121080	20170415	201704	2017	2017.2877											BUS	SERVER						BUS			1	051	051	05	1	3.4	10	1	10	3.78947368421053	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20170415233000	https://opensource.com/article/17/4/news-april-15
647121081	20170415	201704	2017	2017.2877											BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	6	1	6	-3.75	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20170415233000	https://www.thetimes.co.uk/edition/ireland/top-financial-advisers-round-on-varadkar-over-pension-reforms-92xsff7m9
647121082	20170415	201704	2017	2017.2877											CAN	ALBERTA	CAN								0	036	036	03	1	4.0	10	1	10	5.83554376657825	0								0								0								20170415233000	http://edmonton.ctvnews.ca/painting-competition-battles-its-way-back-into-red-deer-1.3369998
647121083	20170415	201704	2017	2017.2877											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-8.14479638009049	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20170415233000	http://mynewsla.com/crime/2017/04/15/murder-in-cvs-palms-parking-lot-two-killers-loose/
647121084	20170415	201704	2017	2017.2877											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	4	1	4	2.36051502145923	0								3	Copperas Cove, Texas, United States	US	USTX		31.1241	-97.9031	1354974	3	Copperas Cove, Texas, United States	US	USTX		31.1241	-97.9031	1354974	20170415233000	http://kdhnews.com/news/local/thousands-attend-helicopter-easter-egg-drop-in-killeen/article_0d46d86e-221e-11e7-aed1-1b9ce18cfa8a.html
647121085	20170415	201704	2017	2017.2877											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	1	1	1	2.36051502145923	0								3	Copperas Cove, Texas, United States	US	USTX		31.1241	-97.9031	1354974	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20170415233000	http://kdhnews.com/news/local/thousands-attend-helicopter-easter-egg-drop-in-killeen/article_0d46d86e-221e-11e7-aed1-1b9ce18cfa8a.html
647121086	20170415	201704	2017	2017.2877											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	10	1	10	1.59325210871603	0								3	Glade Run Lake, Pennsylvania, United States	US	USPA		40.7151	-79.8981	1194998	3	Glade Run Lake, Pennsylvania, United States	US	USPA		40.7151	-79.8981	1194998	20170415233000	http://www.thecranberryeagle.com/article/20170415/CRAN0101/704159791/-1/CRAN
647121087	20170415	201704	2017	2017.2877											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	10	1	10	-4.63576158940397	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20170415233000	http://www.vanguardngr.com/2017/04/finished-boys-rescued-landlords-people-ikorodu-dpo/
647121088	20170415	201704	2017	2017.2877											CVL	COMMUNITY						CVL			1	045	045	04	1	5.0	10	1	10	6.33484162895928	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20170415233000	http://www.easttexasmatters.com/news/top-stories/families-friends-and-worship-on-easter-weekend/692551606
647121089	20170415	201704	2017	2017.2877											CVL	RESIDENTS						CVL			0	046	046	04	1	7.0	10	1	10	1.59325210871603	0								3	Glade Run Lake, Pennsylvania, United States	US	USPA		40.7151	-79.8981	1194998	3	Glade Run Lake, Pennsylvania, United States	US	USPA		40.7151	-79.8981	1194998	20170415233000	http://www.thecranberryeagle.com/article/20170415/CRAN0101/704159791/-1/CRAN
647121090	20170415	201704	2017	2017.2877											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	5.05050505050505	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20170415233000	http://lacrossetribune.com/news/opinion/editorial/columnists/mike-desmond-help-send-needy-kids-to-camp/article_d286f644-f64a-526b-8446-bdde236b5b36.html
647121091	20170415	201704	2017	2017.2877											CVL	SCIENTIST						CVL			1	060	060	06	2	6.0	10	1	10	-5.29801324503311	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20170415233000	https://www.thetimes.co.uk/edition/travel/how-to-see-sailing-stones-death-valley-california-w0nb5q9x6
647121092	20170415	201704	2017	2017.2877											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	3	1	3	0.4	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20170415233000	http://mydallaspost.com/news/25866/dallas-school-board-approves-2017-18-calendar-and-new-sixth-grade-math-program
647121093	20170415	201704	2017	2017.2877											EDU	STUDENT						EDU			0	042	042	04	1	1.9	10	1	10	2.17391304347826	0								1	Antarctica	AY	AY		-85.6221	32.3438	AY	1	Antarctica	AY	AY		-85.6221	32.3438	AY	20170415233000	http://www.lcsun-news.com/story/news/education/2017/04/15/do-ana-county-science-teacher-visit-antarctica/100440680/
647121094	20170415	201704	2017	2017.2877											EDU	STUDENT						EDU			1	046	046	04	1	7.0	2	1	2	1.73913043478261	0								3	Copperas Cove, Texas, United States	US	USTX		31.1241	-97.9031	1354974	3	Copperas Cove, Texas, United States	US	USTX		31.1241	-97.9031	1354974	20170415233000	http://kdhnews.com/news/education/parents-join-kids-in-music-class-at-clarke-elementary/article_daf050bc-2226-11e7-ab0a-c32af70ee42f.html
647121095	20170415	201704	2017	2017.2877											EDU	STUDENT						EDU			1	046	046	04	1	7.0	4	1	4	1.73913043478261	0								3	Copperas Cove, Texas, United States	US	USTX		31.1241	-97.9031	1354974	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20170415233000	http://kdhnews.com/news/education/parents-join-kids-in-music-class-at-clarke-elementary/article_daf050bc-2226-11e7-ab0a-c32af70ee42f.html
647121096	20170415	201704	2017	2017.2877											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	4.97925311203319	0								3	Princeton Day School, New Jersey, United States	US	USNJ		40.3626	-74.6899	1989602	3	Princeton Day School, New Jersey, United States	US	USNJ		40.3626	-74.6899	1989602	20170415233000	https://planetprinceton.com/event/princeton-day-school-student-art-exhibition/2017-04-17/
647121097	20170415	201704	2017	2017.2877											EDU	COLLEGE						EDU			0	071	071	07	2	7.4	10	1	10	4.07040704070407	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20170415233000	http://www.fresnobee.com/opinion/opn-columns-blogs/article144686594.html
647121098	20170415	201704	2017	2017.2877											EDUEDU	UNIVERSITY						EDU	EDU		1	100	100	10	3	-5.0	10	1	10	0.2770083102493	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20170415233000	http://www.heraldscotland.com/news/15227246.__39_Alexa__please_be_my_friend__39___how_conversations_with_robots_will_soon_become_the_norm/
647121099	20170415	201704	2017	2017.2877											FRA	FRANCE	FRA								1	042	042	04	1	1.9	6	1	6	3.92156862745098	0								4	Monpazier, Aquitaine, France	FR	FR97	16243	44.6818	0.894452	-1452183	4	Monpazier, Aquitaine, France	FR	FR97	16243	44.6818	0.894452	-1452183	20170415233000	https://www.thetimes.co.uk/edition/travel/write-to-travel-and-win-two-flights-with-monarch-3pvwpfrp5
647121100	20170415	201704	2017	2017.2877											FRA	FRANCE	FRA								1	043	043	04	1	2.8	5	1	5	1.26582278481013	0								4	Mazamet, Midi-Pyrées, France	FR	FRB3	16304	43.49	2.37304	-1450514	4	Mazamet, Midi-Pyrées, France	FR	FRB3	16304	43.49	2.37304	-1450514	20170415233000	https://www.thetimes.co.uk/edition/home/return-of-the-native-should-expats-move-back-home-vxgwllkfl
647121101	20170415	201704	2017	2017.2877											FRAEDU	FRENCH	FRA					EDU			1	080	080	08	2	5.0	2	1	2	-0.32310177705977	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20170415233000	http://globegazette.com/news/local/clear-lake-french-program-flourishes-after-reductions-threat-of-elimination/article_5c7b33ab-af1a-5dfa-937b-579536508a82.html
647121102	20170415	201704	2017	2017.2877											GBR	BRITISH	GBR								1	040	040	04	1	1.0	1	1	1	0.61349693251534	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20170415233000	https://www.thetimes.co.uk/edition/business/early-investor-toasts-brewdog-cwx96pzzd
647121103	20170415	201704	2017	2017.2877											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	1.23456790123457	0								4	Balham, Wandsworth, United Kingdom	UK	UKP1	40133	51.4434	-0.146828	-2589011	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20170415233000	https://www.thetimes.co.uk/edition/home/a-state-of-the-art-home-with-food-at-its-heart-v6gpn5m0d
647121104	20170415	201704	2017	2017.2877											GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	2	1	2	-2.72397094430993	0								4	Kirkcaldy, Fife, United Kingdom	UK	UKV1	40170	56.1167	-3.16667	-2600330	4	Kirkcaldy, Fife, United Kingdom	UK	UKV1	40170	56.1167	-3.16667	-2600330	20170415233000	http://www.heraldscotland.com/news/15227229.Four_years_on__Scotland__39_s_troubled_policing_system/
647121105	20170415	201704	2017	2017.2877											GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	2	1	2	-3.46534653465346	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20170415233000	http://www.heraldscotland.com/opinion/15227232.Angela_Haggerty__The_barbaric_Tory_rape_clause_perpetuates_the_war_on_women/
